"TIME","GEO","GEO_LABEL","UNIT","Value","Flag and Footnotes"
"2017","UK","United Kingdom","Purchasing power standard (PPS) per kilogram","3.6501",""
"2017","UK","United Kingdom","Index, 2000=100","175.734",""
"2017","IS","Iceland","Euro per kilogram","2.146",""
"2017","IS","Iceland","Euro per kilogram, chain linked volumes (2010)","1.3087",""
"2017","IS","Iceland","Purchasing power standard (PPS) per kilogram","1.2892",""
"2017","IS","Iceland","Index, 2000=100",":",""
"2017","NO","Norway","Euro per kilogram","2.7724",""
"2017","NO","Norway","Euro per kilogram, chain linked volumes (2010)","2.8625",""
"2017","NO","Norway","Purchasing power standard (PPS) per kilogram","1.781",""
"2017","NO","Norway","Index, 2000=100",":",""
"2017","CH","Switzerland","Euro per kilogram","6.2478",""
"2017","CH","Switzerland","Euro per kilogram, chain linked volumes (2010)","5.1462",""
"2017","CH","Switzerland","Purchasing power standard (PPS) per kilogram","4.0228",""
"2017","CH","Switzerland","Index, 2000=100","126.902",""
"2017","MK","North Macedonia","Euro per kilogram","0.5656",""
"2017","MK","North Macedonia","Euro per kilogram, chain linked volumes (2010)","0.4699",""
"2017","MK","North Macedonia","Purchasing power standard (PPS) per kilogram","1.2499",""
"2017","MK","North Macedonia","Index, 2000=100",":",""
"2017","AL","Albania","Euro per kilogram","0.5315","p"
"2017","AL","Albania","Euro per kilogram, chain linked volumes (2010)",":",""
"2017","AL","Albania","Purchasing power standard (PPS) per kilogram","1.1817","p"
"2017","AL","Albania","Index, 2000=100",":",""
"2017","RS","Serbia","Euro per kilogram","0.344",""
"2017","RS","Serbia","Euro per kilogram, chain linked volumes (2010)","0.3051",""
"2017","RS","Serbia","Purchasing power standard (PPS) per kilogram","0.6993",""
"2017","RS","Serbia","Index, 2000=100",":",""
"2017","TR","Turkey","Euro per kilogram","0.7026",""
"2017","TR","Turkey","Euro per kilogram, chain linked volumes (2010)","0.8452",""
"2017","TR","Turkey","Purchasing power standard (PPS) per kilogram","1.441",""
"2017","TR","Turkey","Index, 2000=100","135.814",""
"2017","BA","Bosnia and Herzegovina","Euro per kilogram","0.4425",""
"2017","BA","Bosnia and Herzegovina","Euro per kilogram, chain linked volumes (2010)","0.4067",""
"2017","BA","Bosnia and Herzegovina","Purchasing power standard (PPS) per kilogram","0.8745",""
"2017","BA","Bosnia and Herzegovina","Index, 2000=100",":",""
"2018","EU27_2020","European Union - 27 countries (from 2020)","Euro per kilogram","2.123","ps"
"2018","EU27_2020","European Union - 27 countries (from 2020)","Euro per kilogram, chain linked volumes (2010)","1.9435","ps"
"2018","EU27_2020","European Union - 27 countries (from 2020)","Purchasing power standard (PPS) per kilogram","2.123","ps"
"2018","EU27_2020","European Union - 27 countries (from 2020)","Index, 2000=100","133.785","ps"
"2018","EU28","European Union - 28 countries (2013-2020)","Euro per kilogram","2.3032","ps"
"2018","EU28","European Union - 28 countries (2013-2020)","Euro per kilogram, chain linked volumes (2010)","2.1018","ps"
"2018","EU28","European Union - 28 countries (2013-2020)","Purchasing power standard (PPS) per kilogram","2.2596","ps"
"2018","EU28","European Union - 28 countries (2013-2020)","Index, 2000=100","138.467","ps"
"2018","BE","Belgium","Euro per kilogram","3.3581","ps"
"2018","BE","Belgium","Euro per kilogram, chain linked volumes (2010)","2.9707","ps"
"2018","BE","Belgium","Purchasing power standard (PPS) per kilogram","2.9679","ps"
"2018","BE","Belgium","Index, 2000=100","148.365","ps"
"2018","BG","Bulgaria","Euro per kilogram","0.3925","p"
"2018","BG","Bulgaria","Euro per kilogram, chain linked volumes (2010)","0.322","p"
"2018","BG","Bulgaria","Purchasing power standard (PPS) per kilogram","0.758","p"
"2018","BG","Bulgaria","Index, 2000=100","132.131","p"
"2018","CZ","Czechia","Euro per kilogram","1.2239",""
"2018","CZ","Czechia","Euro per kilogram, chain linked volumes (2010)","1.1042",""
"2018","CZ","Czechia","Purchasing power standard (PPS) per kilogram","1.7219",""
"2018","CZ","Czechia","Index, 2000=100","173.185",""
"2018","DK","Denmark","Euro per kilogram","2.2072",""
"2018","DK","Denmark","Euro per kilogram, chain linked volumes (2010)","2.0483",""
"2018","DK","Denmark","Purchasing power standard (PPS) per kilogram","1.6516",""
"2018","DK","Denmark","Index, 2000=100","124.301",""
"2018","DE","Germany (until 1990 former territory of the FRG)","Euro per kilogram","2.6833","p"
"2018","DE","Germany (until 1990 former territory of the FRG)","Euro per kilogram, chain linked volumes (2010)","2.3851","p"
"2018","DE","Germany (until 1990 former territory of the FRG)","Purchasing power standard (PPS) per kilogram","2.4639","p"
"2018","DE","Germany (until 1990 former territory of the FRG)","Index, 2000=100","147.32","p"
"2018","EE","Estonia","Euro per kilogram","0.6188","ps"
"2018","EE","Estonia","Euro per kilogram, chain linked volumes (2010)","0.473","ps"
"2018","EE","Estonia","Purchasing power standard (PPS) per kilogram","0.777","ps"
"2018","EE","Estonia","Index, 2000=100","96.446","ps"
"2018","IE","Ireland","Euro per kilogram","2.7603",""
"2018","IE","Ireland","Euro per kilogram, chain linked volumes (2010)","2.4",""
"2018","IE","Ireland","Purchasing power standard (PPS) per kilogram","2.382",""
"2018","IE","Ireland","Index, 2000=100","241.315",""
"2018","EL","Greece","Euro per kilogram","1.5619","ps"
"2018","EL","Greece","Euro per kilogram, chain linked volumes (2010)","1.6135","ps"
"2018","EL","Greece","Purchasing power standard (PPS) per kilogram","1.8738","ps"
"2018","EL","Greece","Index, 2000=100","130.269","ps"
"2018","ES","Spain","Euro per kilogram","2.8425","ep"
"2018","ES","Spain","Euro per kilogram, chain linked volumes (2010)","2.7485","ep"
"2018","ES","Spain","Purchasing power standard (PPS) per kilogram","3.047","ep"
"2018","ES","Spain","Index, 2000=100","217.916","ep"
"2018","FR","France","Euro per kilogram","3.0595","ps"
"2018","FR","France","Euro per kilogram, chain linked volumes (2010)","2.865","ps"
"2018","FR","France","Purchasing power standard (PPS) per kilogram","2.7514","ps"
"2018","FR","France","Index, 2000=100","143.762","ps"
"2018","HR","Croatia","Euro per kilogram","1.2123",""
"2018","HR","Croatia","Euro per kilogram, chain linked volumes (2010)","1.1516",""
"2018","HR","Croatia","Purchasing power standard (PPS) per kilogram","1.8364",""
"2018","HR","Croatia","Index, 2000=100","109.361","s"
"2018","IT","Italy","Euro per kilogram","3.6055","p"
"2018","IT","Italy","Euro per kilogram, chain linked volumes (2010)","3.3","p"
"2018","IT","Italy","Purchasing power standard (PPS) per kilogram","3.5924","p"
"2018","IT","Italy","Index, 2000=100","159.253","p"
"2018","CY","Cyprus","Euro per kilogram","1.3365","ps"
"2018","CY","Cyprus","Euro per kilogram, chain linked volumes (2010)","1.3074","ps"
"2018","CY","Cyprus","Purchasing power standard (PPS) per kilogram","1.4916","ps"
"2018","CY","Cyprus","Index, 2000=100","157.922","ps"
"2018","LV","Latvia","Euro per kilogram","1.0388",""
"2018","LV","Latvia","Euro per kilogram, chain linked volumes (2010)","0.8364",""
"2018","LV","Latvia","Purchasing power standard (PPS) per kilogram","1.4362",""
"2018","LV","Latvia","Index, 2000=100","103.538",""
"2018","LT","Lithuania","Euro per kilogram","0.9128",""
"2018","LT","Lithuania","Euro per kilogram, chain linked volumes (2010)","0.7521",""
"2018","LT","Lithuania","Purchasing power standard (PPS) per kilogram","1.377",""
"2018","LT","Lithuania","Index, 2000=100","119.894","s"
"2018","LU","Luxembourg","Euro per kilogram","4.3404","p"
"2018","LU","Luxembourg","Euro per kilogram, chain linked volumes (2010)","3.6728","p"
"2018","LU","Luxembourg","Purchasing power standard (PPS) per kilogram","3.4906","p"
"2018","LU","Luxembourg","Index, 2000=100","133.131","p"
"2018","HU","Hungary","Euro per kilogram","0.8693","ps"
"2018","HU","Hungary","Euro per kilogram, chain linked volumes (2010)","0.7977","ps"
"2018","HU","Hungary","Purchasing power standard (PPS) per kilogram","1.3645","ps"
"2018","HU","Hungary","Index, 2000=100","118.297","ps"
"2018","MT","Malta","Euro per kilogram","1.9084",""
"2018","MT","Malta","Euro per kilogram, chain linked volumes (2010)","1.6237",""
"2018","MT","Malta","Purchasing power standard (PPS) per kilogram","2.2225",""
"2018","MT","Malta","Index, 2000=100","109.934","s"
"2018","NL","Netherlands","Euro per kilogram","4.7889","p"
"2018","NL","Netherlands","Euro per kilogram, chain linked volumes (2010)","4.4191","p"
"2018","NL","Netherlands","Purchasing power standard (PPS) per kilogram","4.1745","p"
"2018","NL","Netherlands","Index, 2000=100","157.877","p"
"2018","AT","Austria","Euro per kilogram","2.3136","ps"
"2018","AT","Austria","Euro per kilogram, chain linked volumes (2010)","2.0042","ps"
"2018","AT","Austria","Purchasing power standard (PPS) per kilogram","2.0514","ps"
"2018","AT","Austria","Index, 2000=100","127.866","ps"
"2018","PL","Poland","Euro per kilogram","0.6774",""
"2018","PL","Poland","Euro per kilogram, chain linked volumes (2010)","0.6514",""
"2018","PL","Poland","Purchasing power standard (PPS) per kilogram","1.1194",""
"2018","PL","Poland","Index, 2000=100","142.646",""
"2018","PT","Portugal","Euro per kilogram","1.1702",""
"2018","PT","Portugal","Euro per kilogram, chain linked volumes (2010)","1.069",""
"2018","PT","Portugal","Purchasing power standard (PPS) per kilogram","1.3759",""
"2018","PT","Portugal","Index, 2000=100","128.395",""
"2018","RO","Romania","Euro per kilogram","0.455","p"
"2018","RO","Romania","Euro per kilogram, chain linked volumes (2010)","0.3784","p"
"2018","RO","Romania","Purchasing power standard (PPS) per kilogram","0.8629","p"
"2018","RO","Romania","Index, 2000=100","78.885","p"
"2018","SI","Slovenia","Euro per kilogram","1.5308",""
"2018","SI","Slovenia","Euro per kilogram, chain linked volumes (2010)","1.398",""
"2018","SI","Slovenia","Purchasing power standard (PPS) per kilogram","1.8289",""
"2018","SI","Slovenia","Index, 2000=100","171.776",""
"2018","SK","Slovakia","Euro per kilogram","1.2189",""
"2018","SK","Slovakia","Euro per kilogram, chain linked volumes (2010)","1.151",""
"2018","SK","Slovakia","Purchasing power standard (PPS) per kilogram","1.6418",""
"2018","SK","Slovakia","Index, 2000=100","148.759",""
"2018","FI","Finland","Euro per kilogram","1.2246",""
"2018","FI","Finland","Euro per kilogram, chain linked volumes (2010)","1.0663",""
"2018","FI","Finland","Purchasing power standard (PPS) per kilogram","0.971",""
"2018","FI","Finland","Index, 2000=100","117.892","s"
"2018","SE","Sweden","Euro per kilogram","1.866",""
"2018","SE","Sweden","Euro per kilogram, chain linked volumes (2010)","1.7655",""
"2018","SE","Sweden","Purchasing power standard (PPS) per kilogram","1.4748",""
"2018","SE","Sweden","Index, 2000=100","105.351",""
"2018","UK","United Kingdom","Euro per kilogram","4.3679",""
"2018","UK","United Kingdom","Euro per kilogram, chain linked volumes (2010)","3.9146",""
"2018","UK","United Kingdom","Purchasing power standard (PPS) per kilogram","3.8255",""
"2018","UK","United Kingdom","Index, 2000=100","182.487",""
"2018","IS","Iceland","Euro per kilogram",":",""
"2018","IS","Iceland","Euro per kilogram, chain linked volumes (2010)",":",""
"2018","IS","Iceland","Purchasing power standard (PPS) per kilogram",":",""
"2018","IS","Iceland","Index, 2000=100",":",""
"2018","NO","Norway","Euro per kilogram","2.6203",""
"2018","NO","Norway","Euro per kilogram, chain linked volumes (2010)","2.6318",""
"2018","NO","Norway","Purchasing power standard (PPS) per kilogram","1.7407",""
"2018","NO","Norway","Index, 2000=100",":",""
"2018","CH","Switzerland","Euro per kilogram","6.3423","p"
"2018","CH","Switzerland","Euro per kilogram, chain linked volumes (2010)","5.4151","p"
"2018","CH","Switzerland","Purchasing power standard (PPS) per kilogram","4.2673","p"
"2018","CH","Switzerland","Index, 2000=100","133.532","p"
"2018","MK","North Macedonia","Euro per kilogram","0.6025","p"
"2018","MK","North Macedonia","Euro per kilogram, chain linked volumes (2010)","0.4824","p"
"2018","MK","North Macedonia","Purchasing power standard (PPS) per kilogram","1.3221","p"
"2018","MK","North Macedonia","Index, 2000=100",":",""
"2018","AL","Albania","Euro per kilogram",":",""
"2018","AL","Albania","Euro per kilogram, chain linked volumes (2010)",":",""
"2018","AL","Albania","Purchasing power standard (PPS) per kilogram",":",""
"2018","AL","Albania","Index, 2000=100",":",""
"2018","RS","Serbia","Euro per kilogram","0.3606",""
"2018","RS","Serbia","Euro per kilogram, chain linked volumes (2010)","0.3052",""
"2018","RS","Serbia","Purchasing power standard (PPS) per kilogram","0.704",""
"2018","RS","Serbia","Index, 2000=100",":",""
"2018","TR","Turkey","Euro per kilogram",":",""
"2018","TR","Turkey","Euro per kilogram, chain linked volumes (2010)",":",""
"2018","TR","Turkey","Purchasing power standard (PPS) per kilogram",":",""
"2018","TR","Turkey","Index, 2000=100",":",""
"2018","BA","Bosnia and Herzegovina","Euro per kilogram",":",""
"2018","BA","Bosnia and Herzegovina","Euro per kilogram, chain linked volumes (2010)",":",""
"2018","BA","Bosnia and Herzegovina","Purchasing power standard (PPS) per kilogram",":",""
"2018","BA","Bosnia and Herzegovina","Index, 2000=100",":",""
"2019","EU27_2020","European Union - 27 countries (from 2020)","Euro per kilogram","2.202","ps"
"2019","EU27_2020","European Union - 27 countries (from 2020)","Euro per kilogram, chain linked volumes (2010)","1.9822","ps"
"2019","EU27_2020","European Union - 27 countries (from 2020)","Purchasing power standard (PPS) per kilogram","2.202","ps"
"2019","EU27_2020","European Union - 27 countries (from 2020)","Index, 2000=100","136.455","ps"
"2019","EU28","European Union - 28 countries (2013-2020)","Euro per kilogram","2.3875","ps"
"2019","EU28","European Union - 28 countries (2013-2020)","Euro per kilogram, chain linked volumes (2010)","2.1394","ps"
"2019","EU28","European Union - 28 countries (2013-2020)","Purchasing power standard (PPS) per kilogram","2.3377","ps"
"2019","EU28","European Union - 28 countries (2013-2020)","Index, 2000=100","140.942","ps"
"2019","BE","Belgium","Euro per kilogram","3.8021","ps"
"2019","BE","Belgium","Euro per kilogram, chain linked volumes (2010)","3.313","ps"
"2019","BE","Belgium","Purchasing power standard (PPS) per kilogram","3.3719","ps"
"2019","BE","Belgium","Index, 2000=100","165.459","ps"
"2019","BG","Bulgaria","Euro per kilogram","0.4194","ps"
"2019","BG","Bulgaria","Euro per kilogram, chain linked volumes (2010)","0.3288","ps"
